delivery_id,product_id,quantity,delivery_date,supplier_id,region_id,country_id
46033,1,832.0,2027-04-03 00:00:00,13.0,4,7
46034,66,,2027-04-03 01:00:00,4.0,32,2
46035,35,938.0,2027-04-03 02:00:00,3.0,9,7
46036,50,709.0,,9.0,18,9
46037,100,751.0,2027-04-03 04:00:00,10.0,12,5
46038,21,,2027-04-03 05:00:00,11.0,2,5
46039,44,905.0,2027-04-03 06:00:00,10.0,1,6
46040,17,545.0,2027-04-03 07:00:00,2.0,36,6
46041,31,157.0,2027-04-03 08:00:00,1.0,9,6
46042,100,,2027-04-03 09:00:00,11.0,19,9
46043,44,310.0,2027-04-03 10:00:00,3.0,8,4
46044,14,190.0,,5.0,20,1
46045,50,867.0,2027-04-03 12:00:00,8.0,17,7
46046,32,543.0,2027-04-03 13:00:00,10.0,16,8
46047,67,60.0,2027-04-03 14:00:00,12.0,1,2
46048,6,,2027-04-03 15:00:00,2.0,36,4
46049,59,67.0,2027-04-03 16:00:00,7.0,4,6
46050,74,850.0,2027-04-03 17:00:00,15.0,22,4
46051,24,325.0,2027-04-03 18:00:00,12.0,15,9
46052,57,493.0,,18.0,18,10
46053,90,827.0,2027-04-03 20:00:00,14.0,35,2
46054,89,,2027-04-03 21:00:00,20.0,29,3
46055,93,95.0,2027-04-03 22:00:00,,7,9
46056,71,923.0,2027-04-03 23:00:00,2.0,15,1
46057,42,439.0,2027-04-04 00:00:00,,31,10
46058,78,62.0,2027-04-04 01:00:00,18.0,20,5
46059,12,133.0,2027-04-04 02:00:00,5.0,18,5
46060,37,426.0,2027-04-04 03:00:00,9.0,22,4
46061,74,405.0,,13.0,3,4
46062,49,802.0,2027-04-04 05:00:00,,16,1
46063,70,962.0,2027-04-04 06:00:00,7.0,36,7
46064,100,824.0,2027-04-04 07:00:00,18.0,29,4
46065,30,757.0,2027-04-04 08:00:00,4.0,1,4
46066,59,911.0,2027-04-04 09:00:00,,17,5
46067,84,338.0,,11.0,2,5
46068,89,,2027-04-04 11:00:00,5.0,5,5
46069,23,893.0,2027-04-04 12:00:00,14.0,28,3
46070,74,949.0,,10.0,4,8
46071,51,398.0,2027-04-04 14:00:00,20.0,27,10
46072,68,785.0,2027-04-04 15:00:00,5.0,36,4
46073,85,182.0,2027-04-04 16:00:00,20.0,14,2
46074,50,148.0,2027-04-04 17:00:00,6.0,8,8
46075,43,397.0,2027-04-04 18:00:00,11.0,34,4
46076,24,371.0,2027-04-04 19:00:00,15.0,23,7
46077,50,,2027-04-04 20:00:00,10.0,32,3
46078,6,270.0,2027-04-04 21:00:00,13.0,27,6
46079,74,733.0,2027-04-04 22:00:00,13.0,3,8
46080,57,427.0,2027-04-04 23:00:00,13.0,2,9
46081,67,239.0,2027-04-05 00:00:00,4.0,5,7
46082,47,513.0,2027-04-05 01:00:00,16.0,8,1
46083,37,31.0,2027-04-05 02:00:00,18.0,30,6
46084,43,432.0,2027-04-05 03:00:00,19.0,31,10
46085,80,59.0,2027-04-05 04:00:00,4.0,7,8
46086,2,430.0,,1.0,20,5
46087,10,89.0,2027-04-05 06:00:00,17.0,2,8
46088,95,647.0,2027-04-05 07:00:00,,33,1
46089,20,725.0,2027-04-05 08:00:00,13.0,26,2
46090,69,786.0,2027-04-05 09:00:00,2.0,10,7
46091,85,559.0,2027-04-05 10:00:00,5.0,5,5
46092,60,80.0,2027-04-05 11:00:00,11.0,12,7
46093,77,390.0,2027-04-05 12:00:00,14.0,16,10
46094,87,,2027-04-05 13:00:00,16.0,25,4
46095,70,130.0,2027-04-05 14:00:00,,29,2
46096,13,814.0,2027-04-05 15:00:00,13.0,7,1
46097,97,,2027-04-05 16:00:00,10.0,5,8
46098,38,,2027-04-05 17:00:00,9.0,34,1
46099,20,201.0,2027-04-05 18:00:00,1.0,4,6
46100,90,380.0,2027-04-05 19:00:00,12.0,34,4
46101,60,553.0,2027-04-05 20:00:00,16.0,34,9
46102,39,735.0,2027-04-05 21:00:00,3.0,31,6
46103,61,46.0,2027-04-05 22:00:00,20.0,15,5
46104,56,436.0,2027-04-05 23:00:00,19.0,7,1
46105,26,430.0,2027-04-06 00:00:00,18.0,5,8
46106,96,14.0,2027-04-06 01:00:00,14.0,28,2
46107,30,698.0,2027-04-06 02:00:00,19.0,36,2
46108,16,792.0,2027-04-06 03:00:00,17.0,35,8
46109,79,789.0,2027-04-06 04:00:00,17.0,29,8
46110,34,451.0,2027-04-06 05:00:00,6.0,26,9
46111,39,387.0,2027-04-06 06:00:00,17.0,20,8
46112,3,250.0,2027-04-06 07:00:00,,10,4
46113,50,183.0,2027-04-06 08:00:00,,8,1
46114,46,833.0,2027-04-06 09:00:00,11.0,32,7
46115,11,595.0,2027-04-06 10:00:00,18.0,5,9
46116,22,317.0,2027-04-06 11:00:00,11.0,6,10
46117,88,162.0,,6.0,28,7
46118,54,682.0,2027-04-06 13:00:00,20.0,5,5
46119,82,411.0,2027-04-06 14:00:00,17.0,7,4
46120,48,677.0,2027-04-06 15:00:00,19.0,14,10
46121,81,762.0,2027-04-06 16:00:00,17.0,6,4
46122,17,474.0,2027-04-06 17:00:00,16.0,10,5
46123,70,779.0,2027-04-06 18:00:00,,15,7
46124,47,10.0,2027-04-06 19:00:00,17.0,8,2
46125,17,212.0,,5.0,13,6
46126,12,473.0,2027-04-06 21:00:00,,3,8
46127,31,436.0,,19.0,19,7
46128,50,827.0,2027-04-06 23:00:00,12.0,27,7
46129,66,731.0,2027-04-07 00:00:00,5.0,6,3
46130,92,474.0,2027-04-07 01:00:00,19.0,4,6
46131,40,369.0,2027-04-07 02:00:00,6.0,33,5
46132,52,,2027-04-07 03:00:00,11.0,15,6
46133,50,592.0,2027-04-07 04:00:00,4.0,21,5
46134,5,207.0,,13.0,2,3
46135,29,18.0,2027-04-07 06:00:00,,35,8
46136,99,500.0,2027-04-07 07:00:00,16.0,35,10
46137,59,778.0,2027-04-07 08:00:00,15.0,34,6
46138,72,,2027-04-07 09:00:00,,31,5
46139,51,961.0,2027-04-07 10:00:00,2.0,4,7
46140,57,313.0,2027-04-07 11:00:00,,1,9
46141,42,498.0,2027-04-07 12:00:00,6.0,18,5
46142,25,605.0,2027-04-07 13:00:00,20.0,31,4
46143,58,369.0,2027-04-07 14:00:00,20.0,16,7
46144,97,963.0,2027-04-07 15:00:00,,23,2
46145,59,,2027-04-07 16:00:00,20.0,1,4
46146,28,68.0,2027-04-07 17:00:00,17.0,1,6
46147,93,554.0,2027-04-07 18:00:00,2.0,14,4
46148,10,,2027-04-07 19:00:00,2.0,34,6
46149,57,258.0,2027-04-07 20:00:00,17.0,25,9
46150,86,378.0,2027-04-07 21:00:00,11.0,28,3
46151,43,,2027-04-07 22:00:00,16.0,13,1
46152,43,223.0,2027-04-07 23:00:00,9.0,29,10
46153,11,746.0,2027-04-08 00:00:00,,28,8
46154,12,560.0,2027-04-08 01:00:00,13.0,2,6
46155,88,,2027-04-08 02:00:00,19.0,16,6
46156,66,58.0,2027-04-08 03:00:00,13.0,10,3
46157,11,468.0,2027-04-08 04:00:00,,11,10
46158,54,669.0,2027-04-08 05:00:00,11.0,35,1
46159,8,22.0,2027-04-08 06:00:00,13.0,5,3
46160,69,900.0,2027-04-08 07:00:00,16.0,7,10
46161,56,54.0,2027-04-08 08:00:00,14.0,5,5
46162,18,749.0,2027-04-08 09:00:00,8.0,23,1
46163,5,406.0,2027-04-08 10:00:00,10.0,9,9
46164,87,491.0,2027-04-08 11:00:00,10.0,6,5
46165,95,677.0,2027-04-08 12:00:00,7.0,17,3
46166,76,845.0,2027-04-08 13:00:00,11.0,33,1
46167,46,10.0,,14.0,10,4
46168,66,89.0,2027-04-08 15:00:00,11.0,18,1
46169,77,127.0,2027-04-08 16:00:00,10.0,5,7
46170,14,525.0,2027-04-08 17:00:00,10.0,22,2
46171,18,699.0,2027-04-08 18:00:00,17.0,18,5
46172,14,704.0,2027-04-08 19:00:00,2.0,29,6
46173,13,836.0,2027-04-08 20:00:00,15.0,36,9
46174,54,,,5.0,8,9
46175,73,97.0,2027-04-08 22:00:00,3.0,31,9
46176,2,815.0,2027-04-08 23:00:00,18.0,23,2
46177,62,527.0,2027-04-09 00:00:00,5.0,15,2
46178,59,590.0,2027-04-09 01:00:00,7.0,5,7
46179,24,136.0,2027-04-09 02:00:00,,9,10
46180,58,5.0,2027-04-09 03:00:00,2.0,2,7
46181,18,901.0,2027-04-09 04:00:00,,3,4
46182,20,328.0,2027-04-09 05:00:00,5.0,5,3
46183,32,,,14.0,25,6
46184,66,584.0,2027-04-09 07:00:00,,16,9
46185,69,655.0,2027-04-09 08:00:00,11.0,3,5
46186,50,333.0,2027-04-09 09:00:00,,14,6
46187,98,,2027-04-09 10:00:00,15.0,34,4
46188,82,329.0,2027-04-09 11:00:00,,12,8
46189,87,768.0,,13.0,28,2
46190,74,266.0,2027-04-09 13:00:00,17.0,11,4
46191,85,,2027-04-09 14:00:00,5.0,33,5
46192,90,120.0,2027-04-09 15:00:00,2.0,27,1
46193,83,287.0,2027-04-09 16:00:00,,30,9
46194,62,607.0,2027-04-09 17:00:00,7.0,14,1
46195,7,639.0,2027-04-09 18:00:00,,26,6
46196,64,879.0,2027-04-09 19:00:00,8.0,3,9
46197,8,869.0,2027-04-09 20:00:00,16.0,11,4
46198,3,214.0,2027-04-09 21:00:00,10.0,20,10
46199,44,,2027-04-09 22:00:00,1.0,15,8
46200,4,23.0,2027-04-09 23:00:00,,11,1
46201,3,860.0,,4.0,23,5
46202,82,852.0,2027-04-10 01:00:00,10.0,13,6
46203,51,828.0,2027-04-10 02:00:00,11.0,28,6
46204,90,488.0,,8.0,13,9
46205,18,34.0,2027-04-10 04:00:00,11.0,11,4
46206,40,456.0,2027-04-10 05:00:00,20.0,28,10
46207,88,764.0,2027-04-10 06:00:00,17.0,31,10
46208,50,,2027-04-10 07:00:00,19.0,12,9
46209,37,379.0,2027-04-10 08:00:00,7.0,12,10
46210,84,105.0,2027-04-10 09:00:00,7.0,19,4
46211,83,980.0,2027-04-10 10:00:00,6.0,20,7
46212,87,994.0,2027-04-10 11:00:00,12.0,21,6
46213,80,795.0,2027-04-10 12:00:00,9.0,10,7
46214,87,939.0,,1.0,9,7
46215,15,603.0,2027-04-10 14:00:00,13.0,4,8
46216,17,,2027-04-10 15:00:00,6.0,19,4
46217,37,892.0,2027-04-10 16:00:00,2.0,19,2
46218,37,479.0,2027-04-10 17:00:00,3.0,7,1
46219,65,323.0,,13.0,18,3
46220,31,531.0,2027-04-10 19:00:00,3.0,26,3
46221,88,421.0,2027-04-10 20:00:00,20.0,1,9
46222,6,,2027-04-10 21:00:00,,11,3
46223,70,,2027-04-10 22:00:00,12.0,13,10
46224,83,85.0,2027-04-10 23:00:00,4.0,25,4
46225,78,500.0,2027-04-11 00:00:00,18.0,3,3
46226,46,690.0,2027-04-11 01:00:00,,27,9
46227,3,903.0,2027-04-11 02:00:00,4.0,34,3
46228,92,106.0,2027-04-11 03:00:00,12.0,21,3
46229,21,,2027-04-11 04:00:00,4.0,5,3
46230,85,237.0,2027-04-11 05:00:00,11.0,34,1
46231,50,791.0,2027-04-11 06:00:00,8.0,21,3
46232,10,846.0,2027-04-11 07:00:00,,32,2
46233,91,,,7.0,26,6
46234,99,,2027-04-11 09:00:00,4.0,26,3
46235,58,46.0,2027-04-11 10:00:00,,23,8
46236,21,112.0,2027-04-11 11:00:00,10.0,28,8
46237,96,270.0,2027-04-11 12:00:00,2.0,32,10
46238,49,5420.0,,5.0,19,10
46239,100,827.0,2027-04-11 14:00:00,6.0,7,10
46240,25,387.0,2027-04-11 15:00:00,9.0,16,1
46241,90,47.0,2027-04-11 16:00:00,1.0,16,6
46242,44,66.0,,17.0,25,7
46243,33,489.0,2027-04-11 18:00:00,,12,10
46244,83,954.0,2027-04-11 19:00:00,,29,10
46245,30,253.0,2027-04-11 20:00:00,1.0,5,2
46246,66,619.0,2027-04-11 21:00:00,,1,10
46247,6,906.0,2027-04-11 22:00:00,4.0,30,6
46248,2,351.0,2027-04-11 23:00:00,,8,9
46249,22,736.0,,,13,3
46250,43,166.0,2027-04-12 01:00:00,2.0,16,10
46251,62,855.0,2027-04-12 02:00:00,12.0,36,10
46252,85,136.0,2027-04-12 03:00:00,16.0,36,7
46253,72,129.0,2027-04-12 04:00:00,16.0,10,4
46254,99,395.0,2027-04-12 05:00:00,20.0,1,6
46255,71,230.0,2027-04-12 06:00:00,15.0,18,5
46256,40,,2027-04-12 07:00:00,8.0,33,6
46257,18,826.0,2027-04-12 08:00:00,18.0,5,8
46258,21,,,3.0,11,10
46259,19,855.0,2027-04-12 10:00:00,,15,1
46260,41,456.0,2027-04-12 11:00:00,9.0,31,9
46261,95,709.0,2027-04-12 12:00:00,15.0,1,7
46262,6,,2027-04-12 13:00:00,19.0,14,3
46263,67,943.0,2027-04-12 14:00:00,12.0,6,9
46264,97,722.0,2027-04-12 15:00:00,5.0,26,8
46265,90,109.0,2027-04-12 16:00:00,6.0,14,2
46266,88,660.0,2027-04-12 17:00:00,20.0,32,10
46267,82,904.0,,17.0,1,5
46268,45,115.0,,18.0,3,7
46269,40,318.0,2027-04-12 20:00:00,15.0,27,8
46270,71,657.0,2027-04-12 21:00:00,2.0,5,1
46271,10,395.0,2027-04-12 22:00:00,15.0,13,3
46272,66,703.0,2027-04-12 23:00:00,13.0,3,10
46273,52,124.0,2027-04-13 00:00:00,18.0,34,9
46274,75,829.0,,8.0,3,8
46275,25,315.0,2027-04-13 02:00:00,,32,5
46276,40,922.0,2027-04-13 03:00:00,20.0,15,6
46277,67,967.0,,,1,10
46278,67,619.0,2027-04-13 05:00:00,,34,8
46279,98,804.0,2027-04-13 06:00:00,17.0,16,7
46280,34,18.0,2027-04-13 07:00:00,12.0,10,4
46281,12,358.0,2027-04-13 08:00:00,2.0,12,9
46282,71,870.0,2027-04-13 09:00:00,,27,8
46283,85,927.0,2027-04-13 10:00:00,18.0,6,7
46284,83,,2027-04-13 11:00:00,20.0,30,5
46285,32,611.0,2027-04-13 12:00:00,7.0,23,4
46286,59,562.0,,5.0,36,1
46287,8,272.0,2027-04-13 14:00:00,19.0,24,3
46288,78,269.0,2027-04-13 15:00:00,7.0,13,1
46289,60,863.0,2027-04-13 16:00:00,16.0,18,10
46290,55,705.0,2027-04-13 17:00:00,19.0,24,9
46291,63,338.0,2027-04-13 18:00:00,17.0,20,6
46292,57,,2027-04-13 19:00:00,16.0,18,6
46293,72,784.0,2027-04-13 20:00:00,20.0,30,7
46294,49,549.0,2027-04-13 21:00:00,3.0,33,1
46295,100,39.0,2027-04-13 22:00:00,10.0,11,7
46296,89,68.0,2027-04-13 23:00:00,,25,3
46297,51,258.0,2027-04-14 00:00:00,10.0,27,5
46298,17,,2027-04-14 01:00:00,6.0,36,2
46299,83,650.0,2027-04-14 02:00:00,7.0,20,7
46300,34,170.0,2027-04-14 03:00:00,11.0,29,10
46301,38,609.0,2027-04-14 04:00:00,12.0,36,1
46302,36,200.0,2027-04-14 05:00:00,19.0,8,6
46303,27,955.0,2027-04-14 06:00:00,,14,1
46304,82,895.0,,13.0,21,6
46305,23,715.0,2027-04-14 08:00:00,16.0,34,6
46306,50,476.0,2027-04-14 09:00:00,20.0,27,5
46307,13,751.0,2027-04-14 10:00:00,7.0,23,9
46308,3,642.0,,19.0,21,1
46309,32,610.0,2027-04-14 12:00:00,9.0,27,1
46310,33,360.0,2027-04-14 13:00:00,1.0,23,6
46311,63,660.0,2027-04-14 14:00:00,7.0,17,7
46312,8,345.0,,11.0,2,2
46313,16,558.0,2027-04-14 16:00:00,4.0,19,2
46314,29,563.0,,10.0,9,8
46315,84,421.0,2027-04-14 18:00:00,7.0,36,6
46316,77,813.0,2027-04-14 19:00:00,9.0,8,9
46317,64,518.0,2027-04-14 20:00:00,2.0,4,3
46318,28,468.0,2027-04-14 21:00:00,,26,2
46319,81,866.0,2027-04-14 22:00:00,,34,2
46320,68,,2027-04-14 23:00:00,14.0,15,7
46321,94,55.0,2027-04-15 00:00:00,2.0,27,3
46322,69,989.0,2027-04-15 01:00:00,5.0,17,1
46323,6,972.0,2027-04-15 02:00:00,4.0,31,1
46324,70,862.0,2027-04-15 03:00:00,13.0,28,6
46325,37,818.0,2027-04-15 04:00:00,12.0,27,5
46326,26,410.0,2027-04-15 05:00:00,16.0,6,6
46327,40,475.0,2027-04-15 06:00:00,13.0,3,3
46328,85,66.0,,20.0,21,1
46329,32,659.0,2027-04-15 08:00:00,10.0,1,10
46330,71,73.0,2027-04-15 09:00:00,7.0,9,1
46331,2,655.0,2027-04-15 10:00:00,10.0,18,7
46332,82,823.0,2027-04-15 11:00:00,5.0,4,9
46333,96,484.0,2027-04-15 12:00:00,8.0,29,7
46334,58,753.0,2027-04-15 13:00:00,4.0,14,6
46335,54,411.0,2027-04-15 14:00:00,12.0,36,5
46336,50,987.0,2027-04-15 15:00:00,3.0,10,6
46337,43,201.0,2027-04-15 16:00:00,,31,6
46338,95,648.0,2027-04-15 17:00:00,5.0,20,3
46339,42,239.0,2027-04-15 18:00:00,1.0,12,10
46340,5,438.0,2027-04-15 19:00:00,,18,6
46341,37,301.0,2027-04-15 20:00:00,,5,4
46342,69,952.0,2027-04-15 21:00:00,4.0,22,7
46343,34,57.0,2027-04-15 22:00:00,16.0,18,3
46344,36,805.0,2027-04-15 23:00:00,,11,8
46345,65,249.0,2027-04-16 00:00:00,13.0,2,5
46346,95,,2027-04-16 01:00:00,19.0,29,5
46347,36,726.0,2027-04-16 02:00:00,13.0,1,4
46348,36,120.0,2027-04-16 03:00:00,4.0,7,6
46349,20,303.0,2027-04-16 04:00:00,15.0,10,7
46350,92,,2027-04-16 05:00:00,6.0,18,10
46351,93,106.0,2027-04-16 06:00:00,7.0,15,10
46352,7,912.0,2027-04-16 07:00:00,2.0,24,9
46353,41,601.0,,19.0,22,1
46354,44,178.0,2027-04-16 09:00:00,12.0,19,5
46355,68,546.0,2027-04-16 10:00:00,9.0,3,10
46356,21,674.0,2027-04-16 11:00:00,7.0,32,4
46357,88,150.0,2027-04-16 12:00:00,6.0,20,9
46358,33,829.0,,7.0,29,8
46359,61,488.0,2027-04-16 14:00:00,,17,1
46360,35,545.0,2027-04-16 15:00:00,1.0,6,9
46361,12,6.0,2027-04-16 16:00:00,7.0,24,5
46362,92,176.0,2027-04-16 17:00:00,8.0,20,3
46363,46,771.0,2027-04-16 18:00:00,17.0,9,2
46364,5,855.0,2027-04-16 19:00:00,12.0,4,5
46365,24,644.0,2027-04-16 20:00:00,19.0,3,9
46366,89,181.0,2027-04-16 21:00:00,10.0,32,3
46367,82,148.0,2027-04-16 22:00:00,6.0,24,8
46368,97,781.0,2027-04-16 23:00:00,2.0,4,7
46369,41,330.0,2027-04-17 00:00:00,3.0,21,8
46370,58,651.0,2027-04-17 01:00:00,3.0,6,7
46371,38,3.0,2027-04-17 02:00:00,5.0,30,7
46372,56,409.0,2027-04-17 03:00:00,2.0,26,9
46373,3,720.0,2027-04-17 04:00:00,10.0,24,7
46374,42,329.0,2027-04-17 05:00:00,11.0,30,7
46375,79,645.0,2027-04-17 06:00:00,12.0,3,7
46376,15,123.0,2027-04-17 07:00:00,5.0,9,4
46377,23,294.0,,11.0,1,5
46378,99,649.0,,7.0,26,4
46379,21,234.0,2027-04-17 10:00:00,7.0,27,5
46380,3,594.0,2027-04-17 11:00:00,12.0,5,5
46381,26,308.0,2027-04-17 12:00:00,4.0,4,10
46382,16,682.0,2027-04-17 13:00:00,16.0,28,5
46383,36,362.0,2027-04-17 14:00:00,16.0,1,3
46384,75,,2027-04-17 15:00:00,17.0,15,3
46385,53,422.0,2027-04-17 16:00:00,14.0,18,2
46386,91,923.0,2027-04-17 17:00:00,13.0,26,7
46387,72,768.0,2027-04-17 18:00:00,8.0,8,7
46388,100,129.0,2027-04-17 19:00:00,14.0,9,4
46389,55,531.0,2027-04-17 20:00:00,14.0,1,10
46390,29,920.0,2027-04-17 21:00:00,14.0,23,7
46391,33,958.0,2027-04-17 22:00:00,1.0,4,1
46392,28,505.0,2027-04-17 23:00:00,19.0,27,10
46393,48,588.0,2027-04-18 00:00:00,17.0,1,10
46394,84,455.0,2027-04-18 01:00:00,,30,4
46395,71,425.0,2027-04-18 02:00:00,6.0,18,2
46396,98,991.0,,4.0,6,1
46397,55,619.0,2027-04-18 04:00:00,17.0,24,4
46398,100,297.0,2027-04-18 05:00:00,14.0,31,1
46399,29,398.0,2027-04-18 06:00:00,8.0,12,3
46400,43,834.0,2027-04-18 07:00:00,1.0,17,2
46401,38,122.0,2027-04-18 08:00:00,3.0,14,4
46402,22,556.0,2027-04-18 09:00:00,20.0,30,3
46403,98,,,15.0,28,10
46404,62,160.0,2027-04-18 11:00:00,6.0,2,2
46405,47,107.0,2027-04-18 12:00:00,9.0,12,4
46406,31,317.0,,17.0,14,3
46407,49,984.0,2027-04-18 14:00:00,16.0,15,6
46408,29,70.0,2027-04-18 15:00:00,,28,2
46409,5,718.0,2027-04-18 16:00:00,5.0,32,5
46410,19,87.0,2027-04-18 17:00:00,,2,1
46411,76,219.0,2027-04-18 18:00:00,12.0,25,9
46412,10,171.0,2027-04-18 19:00:00,8.0,8,10
46413,80,,2027-04-18 20:00:00,18.0,10,7
46414,64,281.0,,6.0,25,8
46415,7,475.0,2027-04-18 22:00:00,19.0,13,10
46416,75,185.0,2027-04-18 23:00:00,8.0,26,6
46417,94,225.0,2027-04-19 00:00:00,14.0,9,9
46418,58,,2027-04-19 01:00:00,5.0,4,10
46419,65,990.0,,11.0,9,7
46420,64,320.0,2027-04-19 03:00:00,4.0,2,8
46421,17,201.0,2027-04-19 04:00:00,19.0,32,10
46422,17,426.0,2027-04-19 05:00:00,10.0,16,8
46423,94,941.0,2027-04-19 06:00:00,6.0,30,2
46424,57,139.0,2027-04-19 07:00:00,4.0,10,9
46425,42,543.0,2027-04-19 08:00:00,2.0,19,5
46426,91,866.0,2027-04-19 09:00:00,,25,7
46427,100,345.0,,3.0,25,5
46428,98,956.0,2027-04-19 11:00:00,5.0,9,2
46429,75,947.0,2027-04-19 12:00:00,4.0,34,3
46430,22,797.0,2027-04-19 13:00:00,19.0,31,6
46431,79,68.0,2027-04-19 14:00:00,20.0,25,6
46432,72,703.0,2027-04-19 15:00:00,12.0,14,1
46433,27,951.0,2027-04-19 16:00:00,1.0,12,2
46434,89,,2027-04-19 17:00:00,18.0,2,6
46435,35,,2027-04-19 18:00:00,4.0,14,2
46436,21,801.0,2027-04-19 19:00:00,3.0,9,8
46437,92,715.0,2027-04-19 20:00:00,17.0,34,10
46438,85,385.0,,17.0,19,5
46439,73,,2027-04-19 22:00:00,6.0,15,7
46440,38,944.0,2027-04-19 23:00:00,11.0,1,1
46441,21,819.0,2027-04-20 00:00:00,16.0,5,1
46442,43,549.0,2027-04-20 01:00:00,15.0,26,2
46443,57,687.0,2027-04-20 02:00:00,19.0,12,2
46444,15,425.0,2027-04-20 03:00:00,17.0,21,7
46445,64,607.0,2027-04-20 04:00:00,10.0,12,1
46446,6,817.0,2027-04-20 05:00:00,4.0,31,3
46447,80,551.0,2027-04-20 06:00:00,12.0,18,10
46448,81,298.0,2027-04-20 07:00:00,18.0,15,5
46449,15,175.0,,16.0,4,4
46450,88,,2027-04-20 09:00:00,6.0,22,5
46451,42,25.0,,19.0,28,8
46452,21,787.0,2027-04-20 11:00:00,20.0,17,8
46453,98,755.0,2027-04-20 12:00:00,18.0,27,2
46454,35,923.0,2027-04-20 13:00:00,13.0,4,2
46455,31,211.0,2027-04-20 14:00:00,18.0,23,3
46456,31,,2027-04-20 15:00:00,1.0,29,10
46457,63,86.0,2027-04-20 16:00:00,2.0,24,5
46458,91,,2027-04-20 17:00:00,14.0,21,2
46459,99,649.0,2027-04-20 18:00:00,6.0,10,6
46460,34,312.0,2027-04-20 19:00:00,18.0,36,2
46461,80,548.0,2027-04-20 20:00:00,19.0,8,6
46462,81,124.0,,3.0,9,2
46463,83,565.0,2027-04-20 22:00:00,1.0,20,8
46464,79,462.0,,12.0,16,1
46465,17,111.0,2027-04-21 00:00:00,3.0,3,2
46466,51,,2027-04-21 01:00:00,11.0,17,5
46467,58,184.0,2027-04-21 02:00:00,16.0,9,7
46468,66,608.0,2027-04-21 03:00:00,1.0,15,2
46469,36,875.0,2027-04-21 04:00:00,4.0,20,8
46470,40,214.0,2027-04-21 05:00:00,17.0,36,3
46471,36,737.0,2027-04-21 06:00:00,8.0,36,1
46472,76,773.0,2027-04-21 07:00:00,12.0,24,5
46473,46,263.0,2027-04-21 08:00:00,,35,3
46474,33,794.0,2027-04-21 09:00:00,17.0,33,1
46475,98,468.0,2027-04-21 10:00:00,7.0,32,5
46476,44,194.0,2027-04-21 11:00:00,19.0,14,10
46477,50,,2027-04-21 12:00:00,,32,2
46478,98,605.0,2027-04-21 13:00:00,,20,10
46479,67,174.0,2027-04-21 14:00:00,10.0,18,3
46480,49,153.0,2027-04-21 15:00:00,,14,1
46481,78,127.0,2027-04-21 16:00:00,13.0,3,9
46482,16,856.0,2027-04-21 17:00:00,7.0,2,7
46483,32,285.0,,6.0,5,7
46484,45,723.0,2027-04-21 19:00:00,14.0,11,9
46485,27,788.0,2027-04-21 20:00:00,16.0,15,10
46486,23,619.0,2027-04-21 21:00:00,17.0,19,5
46487,60,652.0,2027-04-21 22:00:00,2.0,16,4
46488,98,654.0,2027-04-21 23:00:00,3.0,21,4
46489,46,405.0,2027-04-22 00:00:00,2.0,34,5
46490,80,843.0,2027-04-22 01:00:00,17.0,13,9
46491,5,870.0,2027-04-22 02:00:00,9.0,17,6
46492,65,941.0,2027-04-22 03:00:00,,2,10
46493,76,569.0,2027-04-22 04:00:00,18.0,31,4
46494,23,222.0,2027-04-22 05:00:00,19.0,10,10
46495,64,985.0,2027-04-22 06:00:00,14.0,28,5
46496,12,737.0,2027-04-22 07:00:00,12.0,32,9
46497,75,104.0,2027-04-22 08:00:00,9.0,14,7
46498,63,695.0,2027-04-22 09:00:00,4.0,34,8
46499,34,272.0,2027-04-22 10:00:00,9.0,31,5
46500,72,455.0,2027-04-22 11:00:00,6.0,19,2
46501,77,,2027-04-22 12:00:00,5.0,31,6
46502,70,945.0,2027-04-22 13:00:00,4.0,25,1
46503,97,817.0,2027-04-22 14:00:00,7.0,5,2
46504,89,528.0,2027-04-22 15:00:00,15.0,6,2
46505,42,439.0,,2.0,3,3
46506,53,211.0,,1.0,16,5
46507,45,866.0,2027-04-22 18:00:00,1.0,36,2
46508,72,355.0,2027-04-22 19:00:00,1.0,33,5
46509,28,195.0,2027-04-22 20:00:00,12.0,17,8
46510,43,,2027-04-22 21:00:00,14.0,20,6
46511,23,745.0,2027-04-22 22:00:00,17.0,10,6
46512,4,832.0,2027-04-22 23:00:00,,8,8
46513,22,631.0,2027-04-23 00:00:00,16.0,18,6
46514,99,913.0,,19.0,34,3
46515,8,,2027-04-23 02:00:00,12.0,14,9
46516,56,804.0,2027-04-23 03:00:00,19.0,17,2
46517,14,589.0,,6.0,11,8
46518,24,,,14.0,4,2
46519,78,,2027-04-23 06:00:00,16.0,22,3
46520,98,756.0,2027-04-23 07:00:00,17.0,10,8
46521,58,231.0,2027-04-23 08:00:00,,10,2
46522,54,,,8.0,34,8
46523,85,,2027-04-23 10:00:00,5.0,30,5
46524,28,483.0,2027-04-23 11:00:00,17.0,8,6
46525,50,232.0,2027-04-23 12:00:00,7.0,25,5
46526,83,290.0,2027-04-23 13:00:00,8.0,34,9
46527,26,735.0,2027-04-23 14:00:00,,23,10
46528,49,569.0,2027-04-23 15:00:00,10.0,16,1
46529,44,754.0,2027-04-23 16:00:00,,32,8
46530,100,222.0,2027-04-23 17:00:00,12.0,21,3
46531,54,778.0,2027-04-23 18:00:00,18.0,33,4
